account_id,jurisdiction,designator,category,short_name,name,description,long_description,url,county,,,,,
1,CITY OF GOLD BAR,1,Proposition,Proposition 1,Excess Levy for Litigation Expenses,"This proposition of the City of Gold Bar concerns an excess property tax levy for litigation expenses in addition to the regular property tax levy. This proposition would authorize the City to levy the sum of $113,000 (approximately $1.00 per $1,000 of assessed valuation) for collection in the year 2013 for City litigation expenses, as provided in Resolution No. 12-17. Should this proposition be approved? Yes or No","The City of Gold Bar has experienced substantial costs in complying with the Public Records Act, RCW 42.56, and responding to litigation and recall actions. These costs have depleted budget reserves and the City is unable to support continued future litigation costs with its current funding. If approved by the voters, this proposition authorizes the City of Gold Bar to collect an additional property tax levy in the amount of $113,000.00, an estimated rate of $1.00 per $1,000 dollars of assessed valuation, to pay for litigation expense in the year 2013 without disrupting other basic City services. If additional revenues from sources other than the property tax levy are received in 2013, then the City Council will be able to reduce other taxes, fees, or other sources of revenues in years following 2013.
",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
1,CITY OF MILL CREEK,1,Proposition,Proposition 1,Sales and Use Tax Increase of 0.1% for Police and Fire Protection Purposes,"The City Council of Mill Creek passed Resolution No. 2012-491 to allow voters to decide whether to authorize a one-tenth of one percent public safety sales tax. If approved, this proposition would authorize the City to fix and impose an additional sales and use tax of 0.1%, split between the City (85%) and Snohomish County (15%). City proceeds shall be used exclusively for police and/or fire protection purposes. Should this proposition be: Approved Rejected","If approved by a majority of voters, Proposition No. 1 would authorize the City of Mill Creek to impose an additional sales and use tax of one-tenth of one percent (0.1%). Eighty-five percent (85%) of the tax proceeds would be distributed to the City and fifteen percent (15%) would be distributed to Snohomish County. RCW 82.14.450 requires that one-third of the new tax proceeds be spent for criminal justice purposes, fire protection purposes or both. All of the City’s tax proceeds would be used exclusively for police and/or fire protection purposes. County tax proceeds would be used for criminal justice purposes, fire protection purposes, and/or other general purposes, as authorized by RCW 82.14.450.
",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
1,MONROE ANNEXATION,1,Proposition,Proposition 1,Roosevelt Ridge Annexation Proposal,"The Monroe City Council has authorized an election on the proposed annexation of an area of unincorporated Snohomish County known as the Roosevelt Ridge Annexation Area. Shall the Roosevelt Ridge Annexation Area be annexed to the City of Monroe subject to zoning regulations as provided in Ordinance No. 010/2012, and upon annexation shall the property within such area assume a proportionate share of the City’s then-outstanding indebtedness and be assessed and taxed at the same rate and upon the same basis as property within the City? For annexation and assumption of indebtedness or Against annexation and assumption of indebtedness","City of Monroe Proposition No. 1 concerns the proposed annexation of the Roosevelt Ridge Annexation Area, an area of unincorporated Snohomish County comprised of approximately 264 acres and located contiguous with the City’s boundaries. By passing Resolution No. 2012/012, the Monroe City Council has authorized annexation of the Roosevelt Ridge Annexation Area into the City of Monroe in accordance with the election process set forth at RCW 35A.14.015 et seq. If Proposition No. 1 is approved by the voters, the Roosevelt Ridge Annexation Area will be annexed into the City of Monroe and will be subject to the pre-annexation UR9600 and UR6000 zoning classifications established for the area by Ordinance No. 010/2012. Upon annexation, all property within the Roosevelt Ridge Annexation Area will also be assessed and taxed at the same rate and on the same basis as property within the City of Monroe, and will assume a proportionate share of the City’s existing indebtedness.
",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
1,CITY OF MONROE,2,Proposition,Proposition 2,Advisory Vote on Ordinance No. 002/2007,"In 2007 the Monroe City Council adopted Ordinance No. 002/2007, establishing an Automated Traffic Safety Camera program that is now codified at Chapter 10.14 of the Monroe Municipal Code. In accordance with RCW 46.63.170, this program authorizes the use of Automated Traffic Safety Cameras to detect certain traffic infractions at specified locations within the City, imposes penalties for violations, and establishes procedural regulations. Should the program adopted under Ordinance No. 002/2007 be continued? Yes or No","In 2007 the Monroe City Council adopted Ordinance No. 002/2007, which established an Automated Traffic Safety Camera program in accordance with RCW 46.63.170. The program is presently codified at Chapter 10.14 of the Monroe Municipal Code. Ordinance No. 002/2007 authorizes the City to install and use Automated Traffic Safety Cameras for the purpose of detecting certain traffic infractions, imposes penalties for violations, and establishes procedural regulations. City of Monroe Proposition No. 2 is an advisory ballot measure asking local voters whether the Automated Traffic Safety Camera program under Ordinance No. 002/2007 should be continued. The results of this vote are not legally binding on the City, but will help to inform the City Council of the community’s support for or opposition to the camera program and whether the City should retain or repeal Ordinance No. 002/2007.
",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
1,CITY OF MUKILTEO,1,Proposition,Proposition 1,Levy for Purchase of Japanese Gulch Park and Open Space,"The Mukilteo City Council adopted Resolution No. 2012-11 concerning a proposition for a bond levy to pay the capital costs of acquiring lands within Japanese Gulch for park and open space. This proposition would authorize the City Council to issue unlimited tax general obligation bonds up to $3,242,760 with a maximum term of five years and to levy annual excess property taxes necessary to pay and retire the bonds. Should this proposition be approved? Y or N","The Mukilteo City Council desires to acquire 98.6 acres of real property in Japanese Gulch for parks and open space. The Property is the last remaining developable land along the western side of the Gulch and is currently available for sale. Presently, the Property could be developed as light-industrial. The City has applied for several grants to assist in the purchase of all or part of the Property, of which $500,000 has been granted, and $2,800,000 in applications are pending. The City estimates the need for an additional $3,242,760 to purchase the Property. If approved, Proposition 1 would authorize the City of Mukilteo to issue unlimited tax general obligation bonds, with a term no greater than 5 years, for an additional $3,242,760 to pay toward the Property. The funds may only be used for capital costs, such as acquisition costs, and may not be used for maintenance and operations. The City would then repay the bonds out of annual property taxes, in excess of regular property taxes, at a rate not to exceed $0.20 per $1,000 of assessed value, as necessary to repay the bonds.",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
1,MUKILTEO SCHOOL DISTRICT 6,1,Proposition,Proposition 1,Transportation Vehicle Fund Levy,"        <p>
            The Board of Directors of Mukilteo School District No. 6 adopted Resolution No. 8/2011-12 approving a levy for school buses. This proposition would fund new and replacement school buses and authorize the following excess levy on all taxable property within the District: 
</p><p>
</p><table style=""WIDTH: 400px"" summary="""">
<tbody>
<tr valign=""bottom"" align=""middle"">
<td>Collection<br><u>Year</u></td>
<td>Approximate Levy<br>Rate/$1,000<br><u>Assessed Value</u></td>
<td>Levy<br><u>Amount</u></td></tr>
<tr align=""middle"">
<td>2013</td>
<td>$0.265</td>
<td>$3,000,000</td></tr></tbody></table><p></p>Should this proposition be approved?
","Proposition 1 authorizes Mukilteo School District No. 6 (the “District”) to levy $3,000,000 in property taxes within the District for collection in 2013. In accordance with District Resolution No. 8/2011-12 approving this proposition, these taxes would be deposited into the District’s Transportation Vehicle Fund to pay for new and replacement school buses to meet projected student population growth and allow for the retirement of older and more costly to operate school buses. If authorized by the voters and based on current assessed valuation information, the estimated levy rate for the levy is $0.265 per thousand dollars of assessed valuation (2013 collection). The exact levy rate shall be adjusted based upon the actual assessed value of the property within the District at the time of the levy.
",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
1,LAKE STEVENS SEWER ANNEX,1,Proposition,Proposition 1,Sewer District Boundary Alignment,"The Snohomish County Council adopted Motion No. 12-221 concerning a sewer district annexation within the City of Lake Stevens. If this proposition is approved, all real property within the incorporated boundaries of the City of Lake Stevens would be annexed to and be a part of Lake Stevens Sewer District as provided in Lake Stevens Sewer District Resolution No. 861, City of Lake Stevens Resolution No. 2012-2, and County Council Motion No. 12-221. Should this proposition be approved? For Annexation to District or Against Annexation to District","The Lake Stevens Sewer District and the City of Lake Stevens have entered into a Unified Sewer Services Agreement relating to the provision of public sanitary sewer service in the Lake Stevens Urban Growth Area. Pursuant to the Unified Sewer Services Agreement the Sewer District acquired certain sewerage facilities from the City and agreed to provide sewerage services to customers within the City of Lake Stevens. Currently approximately 1,500 acres of real property (the 'Proposed Annexation Area’) located within the City’s incorporated boundary are not included in the Sewer District’s annexed boundary. The City and the Sewer District have agreed that it is in the public interest to ensure that the District’s annexed boundaries include all real property located within the incorporated boundaries of the City, so the property owners in that area may vote for or seek election to the Sewer District’s Board of Commissioners. Therefore, pursuant to the provisions of RCW 57.24.230 -- .250, the City and the Sewer District are asking the voters within the Proposed Annexation Area whether the annexation should be approved.
",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
1,FIRE DISTRICT - 004,1,Proposition,Proposition 1,Authorizing Restoration of Previous Property tax levies.,"The Board of commisioners of Stevens County Fire Protection District No 4 adopted Ressolution No 4-12 concerning a proposition to finance maintenance, operations, and capital facilities. The measure would restore the Districts 2012 regular property tax levy to $1 per $1000 of assessedvaluation for collection in 2013 and would authorize setting a 1% limit factor for each of the five succeeding years and provide that the maximum allowable levy in 2018 shall be used to determine future increases. Should this be approved or rejected?",,https://wei.sos.wa.gov/county/stevens/en/CurrentElection/Pages/OnlineVotersGuide.aspx,Stevens,,,,,
1,FIRE DISTRICT - 006,1,Proposition,Proposition 1,Annex Town of Marcus,Shall the Town of Marcus be annexed to and be part of Fire District 6?,,https://wei.sos.wa.gov/county/stevens/en/CurrentElection/Pages/OnlineVotersGuide.aspx,Stevens,,,,,
1,City of Olympia,1,Proposition,Proposition 1,Public Safety Sales & Use Tax ,"The City Council of Olympia adopted Res. M-1780 concerning a sales and use tax increase. If approved, this proposition would authorize the City to impose an additional sales and use tax of .1% split between the city (85%) and Thurston county (15%) as required by state law. City proceeds shall be used for public safety and criminal justice purposes. Approved or Rejected?","This measure proposes a sales and use tax increase within the City of Olympia for public safety and criminal justice purposes. If approved, an additional sales and use tax of one-tenth of one percent would be imposed pursuant to RCW 82.14.450. The tax proceeds will be split between the City (85%) and Thurston County (15%). City proceeds shall be used for public safety and criminal justice purposes to ensure that use of the tax proceeds complies with RCW 82.14.450.
<br><br>
Criminal justice purposes are defined in RCW 82.14.340 as ""activities that substantially assist the criminal justice system, which may include circumstances where ancillary benefit to the civil justice system occurs, and which includes domestic violence services such as those provided by domestic violence programs, community advocates, and legal advocates, as defined in RCW 70.123.020.""
<br><br>
City proceeds are expected to be used to continue existing public safety services, such as neighborhood crime prevention, domestic violence prosecution, and the downtown ambassador program, and to add additional public safety services such as a downtown walking patrol.
<br><br>
Statement prepared by: Tom C. Morrill, City Attorney for Olympia",http://www.co.thurston.wa.us/auditor/Elections/2012Elections/August/vp/vp.pdf,Thurston,,,,,
1,Tanglewilde Park & Recreation District No. 1,1,Proposition,Proposition 1,Property Tax Levy,Shall the Tanglewilde Parks and Recreation District be authorized to impose regular property tax levies of .60 cents or less per thousand dollars of assessed valuation for each of six consecutive years?,"The Tanglewilde Parks and Recreation District has placed a levy on the November 6, 2012 General Election ballot that would authorize a six-year levy for the district at a rate not to exceed $0.60 per thousand dollars of assessed property value. This levy would allow the district to collect approximately $69,000 per year for each of the next six years beginning in 2013. The district tax levy provides the funds for the maintenance and operation of two parks and an outdoor pool facility within the Tanglewilde community. Using $180,000 as an average home value in the district, the total tax levy at $0.60 per thousand dollars of assessed property value would be $108.00.
<br><br>
Statement approved by: David Klumpp, Chief Civil Deputy, Thurston County Procecuting Attorney’s Office.",http://www.co.thurston.wa.us/auditor/Elections/2012Elections/August/vp/vp.pdf,Thurston,,,,,
1,County Of Thurston,1,Proposition,Proposition 1,Electric Facilities,"Pursuant to RCW 54.08.070 a petition for the Thurston County Public Utility District to construct or acquire electric facilities was certified to have sufficient signatures and was placed on the general election ballot by Resolution No. 14776 of the Thurston County Board of Commissioners. The Thurston County Public Utility District was formed in 1938 and currently owns and operates 155 water systems with about 3,200 customers. The proposal would authorize the Thurston County Public Utility District to construct or acquire electric facilities for the generation, transmission, or distribution of electric power.
<br><br>
Statement prepared by: David Klumpp, Chief Civil Deputy, Thurston County Procecuting Attorney’s Office.<br><br>Shall Public Utilities District No 1 of Thurston County construct or acquire electric facilities for the generation, transmission or distribution of electric power?",,http://www.co.thurston.wa.us/auditor/Elections/2012Elections/August/vp/vp.pdf,Thurston,,,,,
1,"Parks and Rec., Prsctt",1,Proposition,Proposition 1,Maintenance & Operation Excess Levy,"    <div style=""font-size: 1.2em; font-weight: bold"">
        Prescott Joint Park &amp; Recreation District - Proposition 1</div>
    <div style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; margin-left: 0px;
        padding-top: 5px"" id=""BallotTitle102365"" class=""TreeLevel2"">
        <div style=""float: left"">
            Ballot Title
        </div>
        <div style=""float: right"">
            <a style=""display: block"" href="""" target=""_blank"">Full Text</a>
        </div>
        <div style=""clear: both"">
        </div>
    </div>
    <div style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; padding-top: 5px"">
        <p>
            </p><p>The Board of Commissioners of the Prescott Joint Park and Recreation District adopted Resolution No. 7-26-2012 B, concerning a proposition to finance maintenance and operation expenses.&nbsp; This proposition would authorize the District to levy the following excess taxes upon all taxable property within the District, for support of the District's maintenance and operation expenses for 2013:<br><br>
</p><table style=""WIDTH: 400px"" summary="""">
<tbody>
<tr valign=""bottom"" align=""center"">
<td>Levy<br><u>Year</u></td>
<td>Collection<br><u>Year</u></td>
<td>Approximate Levy Rate<br><u>per $1000 Assessed Value</u></td>
<td><u>Levy Amount</u></td></tr>
<tr align=""center"">
<td>2012</td>
<td>2013</td>
<td>$00.45</td>
<td>$110,432.00</td></tr></tbody></table><p></p>as provided in Resolution No. 7-26-2012 B. <br><br>Should this proposition be approved?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <br>
        <p></p>
    </div>
    <div style=""padding-bottom: 5px; background-color: #efefef; padding-left: 5px; padding-right: 5px;
        display: block; margin-bottom: 5px; font-size: 0.7em; padding-top: 5px"">
        <p style=""MARGIN: 0in 0in 0pt"" class=""MsoNormal""><font face=""Times New Roman"">James L. Nagle, Walla Walla County </font><font face=""Times New Roman"">Prosecuting Attorney<span style=""mso-spacerun: yes"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span><span style=""mso-spacerun: yes"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></font><!--?xml:namespace prefix = o ns = ""urn:schemas-microsoft-com:office:office"" /--><o:p></o:p></p>
        
    </div>    ",,https://wei.sos.wa.gov/county/wallawalla/en/elections/CurrentElection/Pages/OnlineVotersGuide.aspx,"WallaWalla, Columbia",,,,,
1,City of Bellingham,1,Proposition,Proposition 1,Low-Income Housing Levy,"The City of Bellingham Council adopted Ordinance No. 2012-06-033 concerning property taxes for low-income housing assistance. This proposition would fund housing and housing services for people with low or very low incomes, including those with disabilities, veterans, seniors, and families with children by (a) authorizing an increase in the City’s regular property tax levy by up to $0.12/$1,000 to $2.62/$1,000 of assessed value as allowed by RCW 84.55; and (b) authorizing a regular property tax levy of up to $0.24/$1,000 of assessed value under RCW 84.52.105, each for seven years, generating approximately $3,000,000 annually. Should this proposition be approved? YES? ………. NO? ……….","This levy would fund production and preservation of homes, rental assistance, support services, and down payment assistance for low-income households.  Two-thirds of the funding would assist very low-income households, and the remaining third would assist low-income households.  A family of two earning less than $27,150 annually is very low-income, and a family of two earning less than $43,400 is low-income.  Funding priorities would be set forth in an Administrative and Financing Plan adopted by the City Council following recommendations by a citizen advisory committee to the Mayor and Council.  The plan will be coordinated with existing City housing programs.
",https://wei.sos.wa.gov/county/whatcom/en/Pages/default.aspx,Whatcom,,,,,
1,Port of Bellingham All,1,Proposition,Proposition 1,Number of Port Commissioners,"The Commissioners of the Port of Bellingham adopted Resolution No. 1310, concerning a proposition to increase the number of Port Commissioners. This proposition would increase the number of Commissioners of the Port District from three (3) Commissioners to five (5) Commissioners. Should this proposition be approved? YES . . . . . . ( ) NO . . . . . . ( )","This measure, if approved, would increase the number of Port Commissioners from three to five and would result in the creation of five Port Commissioner districts.  The two new Commissioners would be elected in the November, 2013, general election.
",https://wei.sos.wa.gov/county/whatcom/en/Pages/default.aspx,Whatcom,,,,,
1,City of Lynden,1,Proposition,Proposition 1,Sales and Use Tax for Transportation Improvements,"The Board of the Lynden Transportation Benefit District, Lynden, Washington, adopted Resolution No. 2012-1 concerning a sales and use tax to fund certain transportation improvements.  This proposition would authorize a sales and use tax of two tenths of one percent (0.002) to be collected from all taxable retail sales within the Transportation Benefit District in accordance with RCW 82.14.0455 for a term of ten years, or until such District is dissolved, whichever is earlier, for the purpose of paying or financing costs of necessary transportation improvement projects listed in Resolution No. 2012-1 and identified in the City of Lynden Transportation Improvement Plan: Should this proposition be approved?","Proposition No. 1 represents an effort by the Lynden Transportation Benefit District to fund certain transportation improvement projects within the City of Lynden.  A vote to approve Proposition No. 1 will authorize the collection of a two tenths of one percent (0.002) sales and use tax on taxable events within the Transportation Benefit District for a period of ten years, or until the District is dissolved, whichever is earlier.  Collected funds will be used to pay for the transportation improvement projects listed in Lynden Resolution No. 2012-1 and identified in the City of Lynden’s Six-Year (2012-2017) Transportation Improvement Program.  
",https://wei.sos.wa.gov/county/whatcom/en/Pages/default.aspx,Whatcom,,,,,
1,Lynden Regional Park and Recreation District 3,1,Proposition,Proposition 1,Indoor Recreation Facility Acquisition Bonds,"The Board of Commissioners of Lynden Regional Parks and Recreation District, passed Resolution No. 6 concerning this proposition which authorizes the District to purchase a new turnkey indoor recreation facility, to issue $9,500,000 of general obligation bonds maturing within a maximum term of 30 years to finance acquisition of such facility, and to levy property taxes annually in excess of regular property tax levies to repay such bonds, all as provided in Resolution No. 6.  Should this proposition be: Approved  or Rejected?","Proposition 1 authorizes the Board of Commissioners of Lynden Regional Parks and Recreation District to purchase a turn key indoor recreation facility in downtown Lynden and to issue $9,500,000 of general obligation bonds to finance acquisition of such facility.  This facility would include an aquatic area for competition and recreation, gymnasium(s), wellness center and multi-purpose rooms, and will be complete with necessary furniture and equipment.  This facility will provide additional recreational opportunities to the residents of the Lynden Park and Recreation District and would be completed to all District specifications prior to the sale of bonds.
",https://wei.sos.wa.gov/county/whatcom/en/Pages/default.aspx,Whatcom,,,,,
1,HOSPITAL DISTRICT - 3,1,Proposition,Whitman County Public Hospital District No. 4 Proposition 1,Formation of Hospital District,"Shall Whitman County Public Hospital District No 4 be formed in the area in and around the city of Tekoa, WA, which would encompass all of the current Whitman County Voting Precinct 031 and most of the current Precinct 101 (excluding the southernmost one-mile portion of Precinct 101, that is already part of Hospital District 2), which outer boundaries follow specific legal description noted in the board of Whitman County Commissioners Resolution Number 073039, Y or N.",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,FIRE DISTRICT - 06,1,Proposition,Proposition 1,Maintenance and Operation Levy,"The Commissioners of Whitman County Fire District #6 adopted Resolution #2012-17, concerning a proposition to finance a maintenance and operation levy for Whitman County Fire District #6. This Proposition would authorize the District to collect an excess property tax levy upon all taxable property within the district in the amount of $40,000.00 an estimated $0.62 per $1,000.00 of assessed value in 2012 for collection in 2013, 2014, 2015, and 2016. Should this proposition be approved? Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,LAMONT TOWN,1,Proposition,Proposition 1,Whitman County Rural Library District Annexation,Shall the town of Lamont be annexed to and be a part of the Whitman County Rural Library District? Y or N,,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,OAKESDALE TOWN,1,Proposition,Proposition 1,Special Levy,"Shall the Town of Oaksdale levy a special tax of $20,000, an estimated $1.27 per $1000 of 2012 assessed valuation for public safety to fund law enforcement and fire protection for the Town of Oaksdale for collection in 2013?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,OAKESDALE TOWN,2,Proposition,Proposition 2,Special Levy,"Shall the Town of Oakesdale levy a special tax of $30,000, an estimated $1.90 per $1,000 of 2012 assessed valuation for street work, street lights, street expenses and maintenance for the Town of Oakesdale for collection in 2013?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,OAKESDALE CEMETERY DISTRICT - 1,1,Proposition,Proposition 1,Special Levy,"Shall a special levy tax of 45,000, an estimated $0.62 per one-thousand dollars of assessed  valuation in 2012 for collection in 2013, for the continued improvement and general maintenance of the Oaksdale Cemetery District No. 1 be authorized and approved?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,TEKOA PARK DISTRICT - 6,1,Proposition,Proposition 1,Levy,"Shall the Tekoa Park and Recreation District #6 levy a maintenance and operation tax in the amount of $85,000, an estimated $1.51 per one thousand dollars of assessed valuation, for collection in 2013 for the annual and normal operation and maintenance of the Tekoa park and pool?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ST. JOHN PARK DISTRICT - 3,1,Proposition,Proposition 1,Special Levy,"Shall a special tax levy of $42,000, an estimated $0.26 per one thousand dollars of assessed valueation, for the operation fund, swimming pool, capital outlay, and/or cumulative reserve for St. John Park and Recreation be approved? Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,OAKESDALE PARK DISTRICT - 4,1,Proposition,Proposition #1,Special Levy,"Shall the Oaksdale Park and Recreation District #4 be authorized to impose a special levy tax $67,000, an estimated $0.82 per thousand dollars of assessed valuation, to be collected in 2013 for the purpose of operating, maintaining, and improving its recreation facilities? Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,CITY OF TEKOA,1,Proposition,Proposition 1,Special Levy,"Shall the City of Tekoa levy a special tax in the amount of $50,000.00, an estimated $2.15 per one thousand dollars of assessed valuation, for collection in 2013, for operation and maintenance in the Street Department?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,CITY OF PALOUSE,1,Proposition,Proposition 1,Maintenance and Operation Levy,"For the purposes of  funding the operation and maintenance of the swimming pool, the City Council of the city of Palouse proposes, to impose an excess property tax levy upon all taxable property within the city in the amount of $28,000, an estimated $.58 per $1000, of assessed value in the year 2012 for collection in 2013, as provided in Resolution 2012-06",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,CITY OF PALOUSE,2,Proposition,Proposition 2,Excess Property Tax Levy,"For the purposes of funding street improvements and street oiling, the City Council of the City of Palouse proposes, to impose an excess property tax levy upon all taxable property within the City in the amount of $40,000, an estimate $.83 per $1,000, of assessed value in the year 2012 for collection in 2013, as provided in Resolution 2012-05",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ENDICOTT TOWN,1,Proposition,Proposition 1,Special Tax Levy,"Shall the town of Endicott be authorized to impose a special tax levy 2012 for collection in 2013 of $20,000 an estimated $1.74, or less per $1000 of assessed valuation for street work and maintenance? Y or N ",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ENDICOTT TOWN,2,Proposition,Proposition 2,Special Tax Levy,"Shall the town of Endicott be authorized to impose a special tax levy in 2012 for collection in 2013 of $7,000 an estimated $.61, or less per $1,0000 of assessed valuation for city park maintenance? Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ENDICOTT PARK DISTRICT - 7,1,Proposition,Proposition 1,Special Tax Levy,"Shall the Endicott Park and Recreation District #7 be authorized to impose a special levy tax $40,000 (an estimated $0.47 or less per $1,000) for operating fund, swimming pool, capital outlay and/or cumulative reserve to be collected in 2013?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,OAKESDALE SCHOOL DISTRICT - 324,1,Proposition,Proposition 1,Director Districts,The board of directors of Oaksdale School District #324 adopted a resolution concerning a proposition to reduce the number of director districts.  This proposition would re-district the director districts to three districts and to at large positions. Should this proposition be Approved or Rejected,,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ST JOHN TOWN,1,Proposition,Proposition 1,Special Tax Levy,"Shall a special tax levy of $60,000 an estimated $2.16 or less per one thousand dollars of assessed valuation, be collectes in 2013, for street improvements and maintenance for the Town of St. John, be authorized and approved? Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ST JOHN TOWN,2,Proposition,Proposition 2,Special Tax Levy,"Shall a special tax levy of $70,000, an estimated $2.52 or less per one thousand dollars of assessed valuation be collected in 2013, for water and sewer upgrade and capital improvements for the Town of St. John, be authorized and approved? Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ST JOHN CEMETERY DISTRICT - 3,1,Proposition,Proposition 1,Expansion and Capital Improvements Levy,"The St. John Cemetary District #3 has adopted Resolution 2012-6 to place a levy on the ballot for expansion of the cemetary and capital improvements required for said expansion with said funds to be collected in fiscal year 2013 only. This proposition would allow Cemetary District #3 to receive a $0.12 per thousand tax levy for the capital improvements required by the expansion for a total amount of $16,000. Should this proposition be approved? Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ENDICOTT CEMETERY DISTRICT - 4,1,Proposition,Proposition 1,Special Tax Levy,"Shall the Endicott Cemitary District #4 be authorized to impose a soecial tax levy of $20,000.00 an estimated$0.36 or less per one thousand dollars of assessed valuation, to be collected in 2013 for general maintenance?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,ROSALIA PARK DISTRICT - 5,1,Proposition,Proposition 1,Special Levy,"Shall the Rosalia Park and Recreation District #5 be authorized to impose a special tax levy of $0.52 per thousand dollars of assessed valuation, to be collected in the year 2013, in order to collect %=$55,000 for maintenance and operation for 2013?",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
1,TOWN OF COLTON,1,Proposition,Proposition 1,Excess Levy,"Shall the Town of Colton be authorized to levy additional taxes by an excess levy in 2012 for collection in 2012 of approx. $1.20 per $1000 of assessed value to raise $30,000 for general operations, improvement of the town streets and Water/Sewer Systems. Y or N",,https://wei.sos.wa.gov/county/whitman/en/Elections/CurrentElection/Pages/OnlineVotersGuide.aspx,Whitman,,,,,
